VARIABLES = "x"	,"y"	,"u"	,"v"
1.00	 0.55	 1.000000	 1.000000
1.00	 0.57	 1.000000	 1.000000
1.00	 0.60	 1.000001	 1.000001
1.00	 0.63	 1.000001	 1.000001
1.00	 0.65	 1.000005	 1.000005
1.00	 0.68	 1.000020	 1.000020
1.00	 0.70	 1.000063	 1.000063
1.00	 0.73	 1.000178	 1.000178
1.00	 0.75	 1.000445	 1.000445
1.00	 0.78	 1.001001	 1.001001
1.00	 0.80	 1.002043	 1.002043
1.00	 0.82	 1.003818	 1.003818
1.00	 0.85	 1.006585	 1.006585
1.00	 0.88	 1.010564	 1.010564
1.00	 0.90	 1.015885	 1.015885
1.00	 0.93	 1.022555	 1.022555
1.00	 0.95	 1.030453	 1.030453
1.00	 0.98	 1.039349	 1.039349
1.00	 1.00	 1.048940	 1.048940
1.00	 1.02	 1.058888	 1.058888
1.00	 1.05	 1.068864	 1.068864
1.00	 1.08	 1.078564	 1.078564
1.00	 1.10	 1.087736	 1.087736
1.00	 1.13	 1.096189	 1.096189
1.00	 1.15	 1.103788	 1.103788
1.00	 1.18	 1.110463	 1.110463
1.00	 1.20	 1.116192	 1.116192
1.00	 1.23	 1.121002	 1.121002
1.00	 1.25	 1.124951	 1.124951
1.00	 1.27	 1.128122	 1.128122
1.00	 1.30	 1.130613	 1.130613
1.00	 1.33	 1.132523	 1.132523
1.00	 1.35	 1.133945	 1.133945
1.00	 1.38	 1.134956	 1.134956
1.00	 1.40	 1.135604	 1.135604
1.00	 1.43	 1.135898	 1.135898
1.00	 1.45	 1.135785	 1.135785
1.00	 1.48	 1.135140	 1.135140
1.00	 1.50	 1.133736	 1.133736
1.00	 1.52	 1.131238	 1.131238
1.00	 1.55	 1.127207	 1.127207
1.00	 1.58	 1.121134	 1.121134
1.00	 1.60	 1.112544	 1.112544
1.00	 1.63	 1.101168	 1.101168
1.00	 1.65	 1.087167	 1.087167
1.00	 1.68	 1.071313	 1.071313
1.00	 1.70	 1.054953	 1.054953
1.00	 1.73	 1.039669	 1.039669
1.00	 1.75	 1.026761	 1.026761
1.00	 1.77	 1.016880	 1.016880
1.00	 1.80	 1.009978	 1.009978
1.00	 1.83	 1.005544	 1.005544
1.00	 1.85	 1.002905	 1.002905
1.00	 1.88	 1.001440	 1.001440
1.00	 1.90	 1.000676	 1.000676
1.00	 1.93	 1.000302	 1.000302
1.00	 1.95	 1.000128	 1.000128
1.00	 1.98	 1.000052	 1.000052
1.00	 2.00	 1.000000	 1.000000
1.02	 0.00	 1.000000	 1.000000
1.02	 0.03	 1.000000	 1.000000
1.02	 0.05	 1.000000	 1.000000
1.02	 0.08	 1.000000	 1.000000
1.02	 0.10	 1.000000	 1.000000
1.02	 0.13	 1.000000	 1.000000
1.02	 0.15	 1.000000	 1.000000
1.02	 0.17	 1.000000	 1.000000
1.02	 0.20	 1.000000	 1.000000
1.02	 0.23	 1.000000	 1.000000
1.02	 0.25	 1.000000	 1.000000
1.02	 0.28	 1.000000	 1.000000
1.02	 0.30	 1.000000	 1.000000
1.02	 0.33	 1.000000	 1.000000
1.02	 0.35	 1.000000	 1.000000
1.02	 0.38	 1.000000	 1.000000
1.02	 0.40	 1.000000	 1.000000
1.02	 0.43	 1.000000	 1.000000
1.02	 0.45	 1.000000	 1.000000
1.02	 0.47	 1.000000	 1.000000
1.02	 0.50	 1.000000	 1.000000
1.02	 0.53	 1.000000	 1.000000
1.02	 0.55	 1.000000	 1.000000
1.02	 0.57	 1.000000	 1.000000
1.02	 0.60	 1.000001	 1.000001
1.02	 0.63	 1.000002	 1.000002
1.02	 0.65	 1.000007	 1.000007
1.02	 0.68	 1.000027	 1.000027
1.02	 0.70	 1.000085	 1.000085
1.02	 0.73	 1.000236	 1.000236
1.02	 0.75	 1.000583	 1.000583
1.02	 0.78	 1.001297	 1.001297
1.02	 0.80	 1.002620	 1.002620
1.02	 0.82	 1.004843	 1.004843
1.02	 0.85	 1.008267	 1.008267
1.02	 0.88	 1.013136	 1.013136
1.02	 0.90	 1.019580	 1.019580
1.02	 0.93	 1.027588	 1.027588
1.02	 0.95	 1.037003	 1.037003
1.02	 0.98	 1.047552	 1.047552
1.02	 1.00	 1.058888	 1.058888
1.02	 1.02	 1.070634	 1.070634
1.02	 1.05	 1.082418	 1.082418
1.02	 1.08	 1.093907	 1.093907
1.02	 1.10	 1.104818	 1.104818
1.02	 1.13	 1.114933	 1.114933
1.02	 1.15	 1.124098	 1.124098
1.02	 1.18	 1.132224	 1.132224
1.02	 1.20	 1.139275	 1.139275
1.02	 1.23	 1.145268	 1.145268
1.02	 1.25	 1.150257	 1.150257
1.02	 1.27	 1.154325	 1.154325
1.02	 1.30	 1.157574	 1.157574
1.02	 1.33	 1.160111	 1.160111
1.02	 1.35	 1.162042	 1.162042
1.02	 1.38	 1.163458	 1.163458
1.02	 1.40	 1.164423	 1.164423
1.02	 1.43	 1.164960	 1.164960
1.02	 1.45	 1.165030	 1.165030
1.02	 1.48	 1.164509	 1.164509
1.02	 1.50	 1.163161	 1.163161
1.02	 1.52	 1.160614	 1.160614
1.02	 1.55	 1.156351	 1.156351
1.02	 1.58	 1.149731	 1.149731
1.02	 1.60	 1.140084	 1.140084
1.02	 1.63	 1.126914	 1.126914
1.02	 1.65	 1.110209	 1.110209
1.02	 1.68	 1.090751	 1.090751
1.02	 1.70	 1.070193	 1.070193
1.02	 1.73	 1.050663	 1.050663
1.02	 1.75	 1.034032	 1.034032
1.02	 1.77	 1.021292	 1.021292
1.02	 1.80	 1.012447	 1.012447
1.02	 1.83	 1.006825	 1.006825
1.02	 1.85	 1.003525	 1.003525
1.02	 1.88	 1.001720	 1.001720
1.02	 1.90	 1.000796	 1.000796
1.02	 1.93	 1.000350	 1.000350
1.02	 1.95	 1.000146	 1.000146
1.02	 1.98	 1.000058	 1.000058
1.02	 2.00	 1.000000	 1.000000
1.05	 0.00	 1.000000	 1.000000
1.05	 0.03	 1.000000	 1.000000
1.05	 0.05	 1.000000	 1.000000
1.05	 0.08	 1.000000	 1.000000
1.05	 0.10	 1.000000	 1.000000
1.05	 0.13	 1.000000	 1.000000
1.05	 0.15	 1.000000	 1.000000
1.05	 0.17	 1.000000	 1.000000
1.05	 0.20	 1.000000	 1.000000
1.05	 0.23	 1.000000	 1.000000
1.05	 0.25	 1.000000	 1.000000
1.05	 0.28	 1.000000	 1.000000
1.05	 0.30	 1.000000	 1.000000
1.05	 0.33	 1.000000	 1.000000
1.05	 0.35	 1.000000	 1.000000
1.05	 0.38	 1.000000	 1.000000
1.05	 0.40	 1.000000	 1.000000
1.05	 0.43	 1.000000	 1.000000
1.05	 0.45	 1.000000	 1.000000
1.05	 0.47	 1.000000	 1.000000
1.05	 0.50	 1.000000	 1.000000
1.05	 0.53	 1.000000	 1.000000
1.05	 0.55	 1.000000	 1.000000
1.05	 0.57	 1.000000	 1.000000
1.05	 0.60	 1.000001	 1.000001
1.05	 0.63	 1.000002	 1.000002
1.05	 0.65	 1.000010	 1.000010
1.05	 0.68	 1.000035	 1.000035
1.05	 0.70	 1.000109	 1.000109
1.05	 0.73	 1.000299	 1.000299
1.05	 0.75	 1.000733	 1.000733
1.05	 0.78	 1.001615	 1.001615
1.05	 0.80	 1.003229	 1.003229
1.05	 0.82	 1.005914	 1.005914
1.05	 0.85	 1.010006	 1.010006
1.05	 0.88	 1.015769	 1.015769
1.05	 0.90	 1.023334	 1.023334
1.05	 0.93	 1.032670	 1.032670
1.05	 0.95	 1.043589	 1.043589
1.05	 0.98	 1.055782	 1.055782
1.05	 1.00	 1.068864	 1.068864
1.05	 1.02	 1.082418	 1.082418
1.05	 1.05	 1.096042	 1.096042
1.05	 1.08	 1.109371	 1.109371
1.05	 1.10	 1.122094	 1.122094
1.05	 1.13	 1.133966	 1.133966
1.05	 1.15	 1.144812	 1.144812
1.05	 1.18	 1.154518	 1.154518
1.05	 1.20	 1.163034	 1.163034
1.05	 1.23	 1.170361	 1.170361
1.05	 1.25	 1.176544	 1.176544
1.05	 1.27	 1.181660	 1.181660
1.05	 1.30	 1.185812	 1.185812
1.05	 1.33	 1.189113	 1.189113
1.05	 1.35	 1.191677	 1.191677
1.05	 1.38	 1.193608	 1.193608
1.05	 1.40	 1.194987	 1.194987
1.05	 1.43	 1.195852	 1.195852
1.05	 1.45	 1.196182	 1.196182
1.05	 1.48	 1.195865	 1.195865
1.05	 1.50	 1.194665	 1.194665
1.05	 1.52	 1.192187	 1.192187
1.05	 1.55	 1.187848	 1.187848
1.05	 1.58	 1.180877	 1.180877
1.05	 1.60	 1.170394	 1.170394
1.05	 1.63	 1.155618	 1.155618
1.05	 1.65	 1.136261	 1.136261
1.05	 1.68	 1.113016	 1.113016
1.05	 1.70	 1.087804	 1.087804
1.05	 1.73	 1.063398	 1.063398
1.05	 1.75	 1.042408	 1.042408
1.05	 1.77	 1.026312	 1.026312
1.05	 1.80	 1.015204	 1.015204
1.05	 1.83	 1.008223	 1.008223
1.05	 1.85	 1.004184	 1.004184
1.05	 1.88	 1.002011	 1.002011
1.05	 1.90	 1.000916	 1.000916
1.05	 1.93	 1.000396	 1.000396
1.05	 1.95	 1.000163	 1.000163
1.05	 1.98	 1.000064	 1.000064
1.05	 2.00	 1.000000	 1.000000
1.08	 0.00	 1.000000	 1.000000
1.08	 0.03	 1.000000	 1.000000
1.08	 0.05	 1.000000	 1.000000
1.08	 0.08	 1.000000	 1.000000
1.08	 0.10	 1.000000	 1.000000
1.08	 0.13	 1.000000	 1.000000
1.08	 0.15	 1.000000	 1.000000
1.08	 0.17	 1.000000	 1.000000
1.08	 0.20	 1.000000	 1.000000
1.08	 0.23	 1.000000	 1.000000
1.08	 0.25	 1.000000	 1.000000
1.08	 0.28	 1.000000	 1.000000
1.08	 0.30	 1.000000	 1.000000
1.08	 0.33	 1.000000	 1.000000
1.08	 0.35	 1.000000	 1.000000
1.08	 0.38	 1.000000	 1.000000
1.08	 0.40	 1.000000	 1.000000
1.08	 0.43	 1.000000	 1.000000
1.08	 0.45	 1.000000	 1.000000
1.08	 0.47	 1.000000	 1.000000
1.08	 0.50	 1.000000	 1.000000
1.08	 0.53	 1.000000	 1.000000
1.08	 0.55	 1.000000	 1.000000
1.08	 0.57	 1.000000	 1.000000
1.08	 0.60	 1.000001	 1.000001
1.08	 0.63	 1.000003	 1.000003
1.08	 0.65	 1.000012	 1.000012
1.08	 0.68	 1.000043	 1.000043
1.08	 0.70	 1.000134	 1.000134
1.08	 0.73	 1.000366	 1.000366
1.08	 0.75	 1.000888	 1.000888
1.08	 0.78	 1.001938	 1.001938
1.08	 0.80	 1.003843	 1.003843
1.08	 0.82	 1.006982	 1.006982
1.08	 0.85	 1.011725	 1.011725
1.08	 0.88	 1.018353	 1.018353
1.08	 0.90	 1.026998	 1.026998
1.08	 0.93	 1.037613	 1.037613
1.08	 0.95	 1.049986	 1.049986
1.08	 0.98	 1.063775	 1.063775
1.08	 1.00	 1.078564	 1.078564
1.08	 1.02	 1.093907	 1.093907
1.08	 1.05	 1.109371	 1.109371
1.08	 1.08	 1.124563	 1.124563
1.08	 1.10	 1.139145	 1.139145
1.08	 1.13	 1.152848	 1.152848
1.08	 1.15	 1.165469	 1.165469
1.08	 1.18	 1.176872	 1.176872
1.08	 1.20	 1.186985	 1.186985
1.08	 1.23	 1.195790	 1.195790
1.08	 1.25	 1.203319	 1.203319
1.08	 1.27	 1.209639	 1.209639
1.08	 1.30	 1.214847	 1.214847
1.08	 1.33	 1.219058	 1.219058
1.08	 1.35	 1.222391	 1.222391
1.08	 1.38	 1.224962	 1.224962
1.08	 1.40	 1.226864	 1.226864
1.08	 1.43	 1.228156	 1.228156
1.08	 1.45	 1.228836	 1.228836
1.08	 1.48	 1.228809	 1.228809
1.08	 1.50	 1.227852	 1.227852
1.08	 1.52	 1.225560	 1.225560
1.08	 1.55	 1.221303	 1.221303
1.08	 1.58	 1.214195	 1.214195
1.08	 1.60	 1.203139	 1.203139
1.08	 1.63	 1.187027	 1.187027
1.08	 1.65	 1.165192	 1.165192
1.08	 1.68	 1.138093	 1.138093
1.08	 1.70	 1.107846	 1.107846
1.08	 1.73	 1.077941	 1.077941
1.08	 1.75	 1.051925	 1.051925
1.08	 1.77	 1.031941	 1.031941
1.08	 1.80	 1.018236	 1.018236
1.08	 1.83	 1.009724	 1.009724
1.08	 1.85	 1.004872	 1.004872
1.08	 1.88	 1.002305	 1.002305
1.08	 1.90	 1.001034	 1.001034
1.08	 1.93	 1.000441	 1.000441
1.08	 1.95	 1.000179	 1.000179
1.08	 1.98	 1.000070	 1.000070
1.08	 2.00	 1.000000	 1.000000
1.10	 0.00	 1.000000	 1.000000
1.10	 0.03	 1.000000	 1.000000
1.10	 0.05	 1.000000	 1.000000
1.10	 0.08	 1.000000	 1.000000
1.10	 0.10	 1.000000	 1.000000
1.10	 0.13	 1.000000	 1.000000
1.10	 0.15	 1.000000	 1.000000
1.10	 0.17	 1.000000	 1.000000
1.10	 0.20	 1.000000	 1.000000
1.10	 0.23	 1.000000	 1.000000
1.10	 0.25	 1.000000	 1.000000
1.10	 0.28	 1.000000	 1.000000
1.10	 0.30	 1.000000	 1.000000
1.10	 0.33	 1.000000	 1.000000
1.10	 0.35	 1.000000	 1.000000
1.10	 0.38	 1.000000	 1.000000
1.10	 0.40	 1.000000	 1.000000
1.10	 0.43	 1.000000	 1.000000
1.10	 0.45	 1.000000	 1.000000
1.10	 0.47	 1.000000	 1.000000
1.10	 0.50	 1.000000	 1.000000
1.10	 0.53	 1.000000	 1.000000
1.10	 0.55	 1.000000	 1.000000
1.10	 0.57	 1.000000	 1.000000
1.10	 0.60	 1.000001	 1.000001
1.10	 0.63	 1.000004	 1.000004
1.10	 0.65	 1.000015	 1.000015
1.10	 0.68	 1.000052	 1.000052
1.10	 0.70	 1.000160	 1.000160
1.10	 0.73	 1.000432	 1.000432
1.10	 0.75	 1.001040	 1.001040
1.10	 0.78	 1.002252	 1.002252
1.10	 0.80	 1.004434	 1.004434
1.10	 0.82	 1.008002	 1.008002
1.10	 0.85	 1.013355	 1.013355
1.10	 0.88	 1.020792	 1.020792
1.10	 0.90	 1.030446	 1.030446
1.10	 0.93	 1.042260	 1.042260
1.10	 0.95	 1.056001	 1.056001
1.10	 0.98	 1.071308	 1.071308
1.10	 1.00	 1.087736	 1.087736
1.10	 1.02	 1.104818	 1.104818
1.10	 1.05	 1.122094	 1.122094
1.10	 1.08	 1.139145	 1.139145
1.10	 1.10	 1.155611	 1.155611
1.10	 1.13	 1.171193	 1.171193
1.10	 1.15	 1.185663	 1.185663
1.10	 1.18	 1.198860	 1.198860
1.10	 1.20	 1.210687	 1.210687
1.10	 1.23	 1.221105	 1.221105
1.10	 1.25	 1.230126	 1.230126
1.10	 1.27	 1.237803	 1.237803
1.10	 1.30	 1.244224	 1.244224
1.10	 1.33	 1.249498	 1.249498
1.10	 1.35	 1.253747	 1.253747
1.10	 1.38	 1.257093	 1.257093
1.10	 1.40	 1.259643	 1.259643
1.10	 1.43	 1.261473	 1.261473
1.10	 1.45	 1.262601	 1.262601
1.10	 1.48	 1.262958	 1.262958
1.10	 1.50	 1.262340	 1.262340
1.10	 1.52	 1.260350	 1.260350
1.10	 1.55	 1.256329	 1.256329
1.10	 1.58	 1.249299	 1.249299
1.10	 1.60	 1.237957	 1.237957
1.10	 1.63	 1.220840	 1.220840
1.10	 1.65	 1.196806	 1.196806
1.10	 1.68	 1.165918	 1.165918
1.10	 1.70	 1.130348	 1.130348
1.10	 1.73	 1.094343	 1.094343
1.10	 1.75	 1.062610	 1.062610
1.10	 1.77	 1.038177	 1.038177
1.10	 1.80	 1.021527	 1.021527
1.10	 1.83	 1.011313	 1.011313
1.10	 1.85	 1.005580	 1.005580
1.10	 1.88	 1.002599	 1.002599
1.10	 1.90	 1.001148	 1.001148
1.10	 1.93	 1.000482	 1.000482
1.10	 1.95	 1.000193	 1.000193
1.10	 1.98	 1.000074	 1.000074
1.10	 2.00	 1.000000	 1.000000
1.13	 0.00	 1.000000	 1.000000
1.13	 0.03	 1.000000	 1.000000
1.13	 0.05	 1.000000	 1.000000
1.13	 0.08	 1.000000	 1.000000
1.13	 0.10	 1.000000	 1.000000
1.13	 0.13	 1.000000	 1.000000
1.13	 0.15	 1.000000	 1.000000
1.13	 0.17	 1.000000	 1.000000
1.13	 0.20	 1.000000	 1.000000
1.13	 0.23	 1.000000	 1.000000
1.13	 0.25	 1.000000	 1.000000
1.13	 0.28	 1.000000	 1.000000
1.13	 0.30	 1.000000	 1.000000
1.13	 0.33	 1.000000	 1.000000
1.13	 0.35	 1.000000	 1.000000
1.13	 0.38	 1.000000	 1.000000
1.13	 0.40	 1.000000	 1.000000
1.13	 0.43	 1.000000	 1.000000
1.13	 0.45	 1.000000	 1.000000
1.13	 0.47	 1.000000	 1.000000
1.13	 0.50	 1.000000	 1.000000
1.13	 0.53	 1.000000	 1.000000
1.13	 0.55	 1.000000	 1.000000
1.13	 0.57	 1.000000	 1.000000
1.13	 0.60	 1.000001	 1.000001
1.13	 0.63	 1.000004	 1.000004
1.13	 0.65	 1.000017	 1.000017
1.13	 0.68	 1.000060	 1.000060
1.13	 0.70	 1.000184	 1.000184
1.13	 0.73	 1.000494	 1.000494
1.13	 0.75	 1.001181	 1.001181
1.13	 0.78	 1.002544	 1.002544
1.13	 0.80	 1.004978	 1.004978
1.13	 0.82	 1.008934	 1.008934
1.13	 0.85	 1.014840	 1.014840
1.13	 0.88	 1.023009	 1.023009
1.13	 0.90	 1.033579	 1.033579
1.13	 0.93	 1.046487	 1.046487
1.13	 0.95	 1.061492	 1.061492
1.13	 0.98	 1.078212	 1.078212
1.13	 1.00	 1.096189	 1.096189
1.13	 1.02	 1.114933	 1.114933
1.13	 1.05	 1.133966	 1.133966
1.13	 1.08	 1.152848	 1.152848
1.13	 1.10	 1.171193	 1.171193
1.13	 1.13	 1.188678	 1.188678
1.13	 1.15	 1.205047	 1.205047
1.13	 1.18	 1.220115	 1.220115
1.13	 1.20	 1.233755	 1.233755
1.13	 1.23	 1.245904	 1.245904
1.13	 1.25	 1.256552	 1.256552
1.13	 1.27	 1.265733	 1.265733
1.13	 1.30	 1.273520	 1.273520
1.13	 1.33	 1.280013	 1.280013
1.13	 1.35	 1.285331	 1.285331
1.13	 1.38	 1.289599	 1.289599
1.13	 1.40	 1.292932	 1.292932
1.13	 1.43	 1.295422	 1.295422
1.13	 1.45	 1.297109	 1.297109
1.13	 1.48	 1.297951	 1.297951
1.13	 1.50	 1.297771	 1.297771
1.13	 1.52	 1.296193	 1.296193
1.13	 1.55	 1.292552	 1.292552
1.13	 1.58	 1.285805	 1.285805
1.13	 1.60	 1.274468	 1.274468
1.13	 1.63	 1.256715	 1.256715
1.13	 1.65	 1.230852	 1.230852
1.13	 1.68	 1.196365	 1.196365
1.13	 1.70	 1.155297	 1.155297
1.13	 1.73	 1.112635	 1.112635
1.13	 1.75	 1.074476	 1.074476
1.13	 1.77	 1.045006	 1.045006
1.13	 1.80	 1.025054	 1.025054
1.13	 1.83	 1.012970	 1.012970
1.13	 1.85	 1.006297	 1.006297
1.13	 1.88	 1.002886	 1.002886
1.13	 1.90	 1.001255	 1.001255
1.13	 1.93	 1.000520	 1.000520
1.13	 1.95	 1.000206	 1.000206
1.13	 1.98	 1.000078	 1.000078
1.13	 2.00	 1.000000	 1.000000
1.15	 0.00	 1.000000	 1.000000
1.15	 0.03	 1.000000	 1.000000
1.15	 0.05	 1.000000	 1.000000
1.15	 0.08	 1.000000	 1.000000
1.15	 0.10	 1.000000	 1.000000
1.15	 0.13	 1.000000	 1.000000
1.15	 0.15	 1.000000	 1.000000
1.15	 0.17	 1.000000	 1.000000
1.15	 0.20	 1.000000	 1.000000
1.15	 0.23	 1.000000	 1.000000
1.15	 0.25	 1.000000	 1.000000
1.15	 0.28	 1.000000	 1.000000
1.15	 0.30	 1.000000	 1.000000
1.15	 0.33	 1.000000	 1.000000
1.15	 0.35	 1.000000	 1.000000
1.15	 0.38	 1.000000	 1.000000
1.15	 0.40	 1.000000	 1.000000
1.15	 0.43	 1.000000	 1.000000
1.15	 0.45	 1.000000	 1.000000
1.15	 0.47	 1.000000	 1.000000
1.15	 0.50	 1.000000	 1.000000
1.15	 0.53	 1.000000	 1.000000
1.15	 0.55	 1.000000	 1.000000
1.15	 0.57	 1.000000	 1.000000
1.15	 0.60	 1.000001	 1.000001
1.15	 0.63	 1.000005	 1.000005
1.15	 0.65	 1.000019	 1.000019
1.15	 0.68	 1.000068	 1.000068
1.15	 0.70	 1.000206	 1.000206
1.15	 0.73	 1.000550	 1.000550
1.15	 0.75	 1.001308	 1.001308
1.15	 0.78	 1.002802	 1.002802
1.15	 0.80	 1.005458	 1.005458
1.15	 0.82	 1.009755	 1.009755
1.15	 0.85	 1.016143	 1.016143
1.15	 0.88	 1.024954	 1.024954
1.15	 0.90	 1.036333	 1.036333
1.15	 0.93	 1.050219	 1.050219
1.15	 0.95	 1.066362	 1.066362
1.15	 0.98	 1.084375	 1.084375
1.15	 1.00	 1.103788	 1.103788
1.15	 1.02	 1.124098	 1.124098
1.15	 1.05	 1.144812	 1.144812
1.15	 1.08	 1.165469	 1.165469
1.15	 1.10	 1.185663	 1.185663
1.15	 1.13	 1.205047	 1.205047
1.15	 1.15	 1.223341	 1.223341
1.15	 1.18	 1.240329	 1.240329
1.15	 1.20	 1.255859	 1.255859
1.15	 1.23	 1.269840	 1.269840
1.15	 1.25	 1.282235	 1.282235
1.15	 1.27	 1.293055	 1.293055
1.15	 1.30	 1.302355	 1.302355
1.15	 1.33	 1.310221	 1.310221
1.15	 1.35	 1.316763	 1.316763
1.15	 1.38	 1.322103	 1.322103
1.15	 1.40	 1.326364	 1.326364
1.15	 1.43	 1.329647	 1.329647
1.15	 1.45	 1.332015	 1.332015
1.15	 1.48	 1.333451	 1.333451
1.15	 1.50	 1.333811	 1.333811
1.15	 1.52	 1.332751	 1.332751
1.15	 1.55	 1.329623	 1.329623
1.15	 1.58	 1.323345	 1.323345
1.15	 1.60	 1.312290	 1.312290
1.15	 1.63	 1.294285	 1.294285
1.15	 1.65	 1.267028	 1.267028
1.15	 1.68	 1.229256	 1.229256
1.15	 1.70	 1.182635	 1.182635
1.15	 1.73	 1.132819	 1.132819
1.15	 1.75	 1.087521	 1.087521
1.15	 1.77	 1.052407	 1.052407
1.15	 1.80	 1.028791	 1.028791
1.15	 1.83	 1.014676	 1.014676
1.15	 1.85	 1.007011	 1.007011
1.15	 1.88	 1.003163	 1.003163
1.15	 1.90	 1.001355	 1.001355
1.15	 1.93	 1.000554	 1.000554
1.15	 1.95	 1.000216	 1.000216
1.15	 1.98	 1.000081	 1.000081
1.15	 2.00	 1.000000	 1.000000
1.18	 0.00	 1.000000	 1.000000
1.18	 0.03	 1.000000	 1.000000
1.18	 0.05	 1.000000	 1.000000
1.18	 0.08	 1.000000	 1.000000
1.18	 0.10	 1.000000	 1.000000
1.18	 0.13	 1.000000	 1.000000
1.18	 0.15	 1.000000	 1.000000
1.18	 0.17	 1.000000	 1.000000
1.18	 0.20	 1.000000	 1.000000
1.18	 0.23	 1.000000	 1.000000
1.18	 0.25	 1.000000	 1.000000
1.18	 0.28	 1.000000	 1.000000
1.18	 0.30	 1.000000	 1.000000
1.18	 0.33	 1.000000	 1.000000
1.18	 0.35	 1.000000	 1.000000
1.18	 0.38	 1.000000	 1.000000
1.18	 0.40	 1.000000	 1.000000
1.18	 0.43	 1.000000	 1.000000
1.18	 0.45	 1.000000	 1.000000
1.18	 0.47	 1.000000	 1.000000
1.18	 0.50	 1.000000	 1.000000
1.18	 0.53	 1.000000	 1.000000
1.18	 0.55	 1.000000	 1.000000
1.18	 0.57	 1.000000	 1.000000
1.18	 0.60	 1.000001	 1.000001
1.18	 0.63	 1.000005	 1.000005
1.18	 0.65	 1.000021	 1.000021
1.18	 0.68	 1.000075	 1.000075
1.18	 0.70	 1.000225	 1.000225
1.18	 0.73	 1.000598	 1.000598
1.18	 0.75	 1.001417	 1.001417
1.18	 0.78	 1.003023	 1.003023
1.18	 0.80	 1.005865	 1.005865
1.18	 0.82	 1.010449	 1.010449
1.18	 0.85	 1.017246	 1.017246
1.18	 0.88	 1.026605	 1.026605
1.18	 0.90	 1.038681	 1.038681
1.18	 0.93	 1.053417	 1.053417
1.18	 0.95	 1.070567	 1.070567
1.18	 0.98	 1.089740	 1.089740
1.18	 1.00	 1.110463	 1.110463
1.18	 1.02	 1.132224	 1.132224
1.18	 1.05	 1.154518	 1.154518
1.18	 1.08	 1.176872	 1.176872
1.18	 1.10	 1.198860	 1.198860
1.18	 1.13	 1.220115	 1.220115
1.18	 1.15	 1.240329	 1.240329
1.18	 1.18	 1.259262	 1.259262
1.18	 1.20	 1.276733	 1.276733
1.18	 1.23	 1.292621	 1.292621
1.18	 1.25	 1.306862	 1.306862
1.18	 1.27	 1.319441	 1.319441
1.18	 1.30	 1.330388	 1.330388
1.18	 1.33	 1.339773	 1.339773
1.18	 1.35	 1.347691	 1.347691
1.18	 1.38	 1.354258	 1.354258
1.18	 1.40	 1.359595	 1.359595
1.18	 1.43	 1.363814	 1.363814
1.18	 1.45	 1.366991	 1.366991
1.18	 1.48	 1.369138	 1.369138
1.18	 1.50	 1.370146	 1.370146
1.18	 1.52	 1.369710	 1.369710
1.18	 1.55	 1.367214	 1.367214
1.18	 1.58	 1.361573	 1.361573
1.18	 1.60	 1.351052	 1.351052
1.18	 1.63	 1.333171	 1.333171
1.18	 1.65	 1.304995	 1.304995
1.18	 1.68	 1.264354	 1.264354
1.18	 1.70	 1.212253	 1.212253
1.18	 1.73	 1.154859	 1.154859
1.18	 1.75	 1.101715	 1.101715
1.18	 1.77	 1.060339	 1.060339
1.18	 1.80	 1.032700	 1.032700
1.18	 1.83	 1.016409	 1.016409
1.18	 1.85	 1.007713	 1.007713
1.18	 1.88	 1.003426	 1.003426
1.18	 1.90	 1.001447	 1.001447
1.18	 1.93	 1.000584	 1.000584
1.18	 1.95	 1.000226	 1.000226
1.18	 1.98	 1.000084	 1.000084
1.18	 2.00	 1.000000	 1.000000
1.20	 0.00	 1.000000	 1.000000
1.20	 0.03	 1.000000	 1.000000
1.20	 0.05	 1.000000	 1.000000
1.20	 0.08	 1.000000	 1.000000
1.20	 0.10	 1.000000	 1.000000
1.20	 0.13	 1.000000	 1.000000
1.20	 0.15	 1.000000	 1.000000
1.20	 0.17	 1.000000	 1.000000
1.20	 0.20	 1.000000	 1.000000
1.20	 0.23	 1.000000	 1.000000
1.20	 0.25	 1.000000	 1.000000
1.20	 0.28	 1.000000	 1.000000
1.20	 0.30	 1.000000	 1.000000
1.20	 0.33	 1.000000	 1.000000
1.20	 0.35	 1.000000	 1.000000
1.20	 0.38	 1.000000	 1.000000
1.20	 0.40	 1.000000	 1.000000
1.20	 0.43	 1.000000	 1.000000
1.20	 0.45	 1.000000	 1.000000
1.20	 0.47	 1.000000	 1.000000
1.20	 0.50	 1.000000	 1.000000
1.20	 0.53	 1.000000	 1.000000
1.20	 0.55	 1.000000	 1.000000
1.20	 0.57	 1.000000	 1.000000
1.20	 0.60	 1.000001	 1.000001
1.20	 0.63	 1.000006	 1.000006
1.20	 0.65	 1.000023	 1.000023
1.20	 0.68	 1.000080	 1.000080
1.20	 0.70	 1.000241	 1.000241
1.20	 0.73	 1.000638	 1.000638
1.20	 0.75	 1.001506	 1.001506
1.20	 0.78	 1.003202	 1.003202
1.20	 0.80	 1.006197	 1.006197
1.20	 0.82	 1.011015	 1.011015
1.20	 0.85	 1.018148	 1.018148
1.20	 0.88	 1.027960	 1.027960
1.20	 0.90	 1.040620	 1.040620
1.20	 0.93	 1.056081	 1.056081
1.20	 0.95	 1.074101	 1.074101
